,iid_pid,iid,id,gender,idg,condtn,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,field,from,zipcode,career
6139,665.0,48.0,9.0,Male,18.0,2.0,9.0,29.0,no,0,yes,22.0,2.0,20,22,18,15,15,10,8.0,7.0,8.0,8.0,8.0,6.0,22.0,Undergrad/undecided,European/Caucasian-American,9.0,2.0,0,Seemed like a fun night out,5.0,Twice a wee,Creative Arts/Entertainment,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,6.0,5.0,0,0,0,0,0,0,Undergrad - GS,Israel,"62,996",Music production
6140,664.0,48.0,9.0,Male,18.0,2.0,8.0,28.0,no,0,yes,26.0,2.0,15,16,19,18,20,10,6.0,6.0,5.0,6.0,4.0,4.0,22.0,Undergrad/undecided,European/Caucasian-American,9.0,2.0,0,Seemed like a fun night out,5.0,Twice a wee,Creative Arts/Entertainment,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,6.0,5.0,0,0,0,0,0,0,Undergrad - GS,Israel,"62,996",Music production
6141,663.0,48.0,9.0,Male,18.0,2.0,7.0,27.0,no,0,no,22.0,3.0,17,10,18,20,25,10,4.0,6.0,4.0,5.0,6.0,7.0,22.0,Undergrad/undecided,European/Caucasian-American,9.0,2.0,0,Seemed like a fun night out,5.0,Twice a wee,Creative Arts/Entertainment,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,6.0,5.0,0,0,0,0,0,0,Undergrad - GS,Israel,"62,996",Music production
6142,662.0,48.0,9.0,Male,18.0,2.0,6.0,26.0,no,0,yes,23.0,2.0,20,20,20,15,15,10,6.0,5.0,5.0,7.0,6.0,3.0,22.0,Undergrad/undecided,European/Caucasian-American,9.0,2.0,0,Seemed like a fun night out,5.0,Twice a wee,Creative Arts/Entertainment,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,6.0,5.0,0,0,0,0,0,0,Undergrad - GS,Israel,"62,996",Music production
6143,661.0,48.0,9.0,Male,18.0,2.0,5.0,25.0,no,0,yes,25.0,2.0,20,20,15,15,15,15,7.0,8.0,8.0,8.0,6.0,6.0,22.0,Undergrad/undecided,European/Caucasian-American,9.0,2.0,0,Seemed like a fun night out,5.0,Twice a wee,Creative Arts/Entertainment,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,6.0,5.0,0,0,0,0,0,0,Undergrad - GS,Israel,"62,996",Music production
6144,660.0,48.0,9.0,Male,18.0,2.0,4.0,24.0,no,0,yes,27.0,2.0,10,20,20,15,20,15,7.0,7.0,7.0,8.0,7.0,4.333333333333333,22.0,Undergrad/undecided,European/Caucasian-American,9.0,2.0,0,Seemed like a fun night out,5.0,Twice a wee,Creative Arts/Entertainment,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,6.0,5.0,0,0,0,0,0,0,Undergrad - GS,Israel,"62,996",Music production
6145,659.0,48.0,9.0,Male,18.0,2.0,3.0,23.0,no,0,no,21.0,4.0,10,20,40,10,10,10,6.0,6.0,6.0,8.0,6.0,5.0,22.0,Undergrad/undecided,European/Caucasian-American,9.0,2.0,0,Seemed like a fun night out,5.0,Twice a wee,Creative Arts/Entertainment,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,6.0,5.0,0,0,0,0,0,0,Undergrad - GS,Israel,"62,996",Music production
6146,658.0,48.0,9.0,Male,18.0,2.0,2.0,22.0,no,0,no,27.0,1.0,20,20,20,10,10,20,7.0,7.0,7.0,7.0,7.0,6.0,22.0,Undergrad/undecided,European/Caucasian-American,9.0,2.0,0,Seemed like a fun night out,5.0,Twice a wee,Creative Arts/Entertainment,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,6.0,5.0,0,0,0,0,0,0,Undergrad - GS,Israel,"62,996",Music production
6147,657.0,48.0,9.0,Male,18.0,2.0,1.0,21.0,no,0,no,21.0,4.0,12,18,20,16,16,18,7.0,7.0,7.0,5.0,6.0,3.0,22.0,Undergrad/undecided,European/Caucasian-American,9.0,2.0,0,Seemed like a fun night out,5.0,Twice a wee,Creative Arts/Entertainment,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,6.0,5.0,0,0,0,0,0,0,Undergrad - GS,Israel,"62,996",Music production
6148,656.0,47.0,8.0,Male,16.0,2.0,20.0,39.0,yes,0,no,24.0,3.0,20,20,20,15,15,10,5.0,5.0,8.0,8.0,5.0,7.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6149,655.0,47.0,8.0,Male,16.0,2.0,19.0,38.0,no,0,no,23.0,1.0,50,10,20,10,10,0,7.0,9.0,7.0,7.0,4.0,3.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6150,654.0,47.0,8.0,Male,16.0,2.0,17.0,37.0,no,0,yes,27.0,2.0,10,10,30,25,10,15,3.0,5.0,7.0,6.0,6.0,6.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6151,653.0,47.0,8.0,Male,16.0,2.0,16.0,36.0,no,0,yes,26.0,2.0,20,25,20,15,15,5,1.0,3.0,5.0,1.0,2.0,1.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6152,652.0,47.0,8.0,Male,16.0,2.0,15.0,35.0,no,0,yes,25.0,2.0,20,23,23,22,7,5,5.0,6.0,8.0,8.0,7.0,8.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6153,651.0,47.0,8.0,Male,16.0,2.0,14.0,34.0,no,0,no,21.0,4.0,30,5,30,15,15,5,3.0,3.0,5.0,3.0,5.0,3.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6154,650.0,47.0,8.0,Male,16.0,2.0,13.0,33.0,no,0,yes,30.0,2.0,30,20,30,10,0,10,4.0,5.0,6.0,7.0,7.0,4.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6155,649.0,47.0,8.0,Male,16.0,2.0,12.0,32.0,no,0,no,27.0,4.0,50,0,50,0,0,0,7.0,9.0,8.0,7.0,8.0,8.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6156,648.0,47.0,8.0,Male,16.0,2.0,11.0,31.0,no,0,yes,24.0,2.0,35,10,20,20,10,5,2.0,3.0,4.0,2.0,6.0,2.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6157,647.0,47.0,8.0,Male,16.0,2.0,10.0,30.0,no,0,yes,23.0,2.0,10,20,20,20,20,10,5.0,5.0,5.0,7.0,7.0,6.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6158,646.0,47.0,8.0,Male,16.0,2.0,9.0,29.0,no,0,yes,22.0,2.0,20,22,18,15,15,10,5.0,6.0,6.0,7.0,6.0,3.3333333333333335,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6159,645.0,47.0,8.0,Male,16.0,2.0,8.0,28.0,no,0,yes,26.0,2.0,19,17,18,16,18,10,4.0,6.0,6.0,5.0,4.0,3.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6160,644.0,47.0,8.0,Male,16.0,2.0,7.0,27.0,no,0,no,22.0,3.0,17,10,18,20,25,10,1.0,4.0,5.0,4.0,4.0,4.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6161,643.0,47.0,8.0,Male,16.0,2.0,6.0,26.0,no,0,yes,23.0,2.0,20,20,20,15,15,10,3.0,7.0,6.0,4.0,6.0,2.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6162,642.0,47.0,8.0,Male,16.0,2.0,5.0,25.0,no,0,yes,25.0,2.0,20,20,15,15,15,15,3.0,8.0,9.0,8.0,10.0,5.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6163,641.0,47.0,8.0,Male,16.0,2.0,4.0,24.0,no,0,yes,27.0,2.0,10,20,20,15,20,15,5.0,7.0,7.0,7.0,7.0,7.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6164,640.0,47.0,8.0,Male,16.0,2.0,3.0,23.0,no,0,no,21.0,4.0,10,20,40,10,10,10,5.0,6.0,7.0,6.0,6.0,6.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6165,639.0,47.0,8.0,Male,16.0,2.0,2.0,22.0,no,0,no,27.0,1.0,20,20,20,10,10,20,5.0,7.0,7.0,6.0,6.0,5.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6166,638.0,47.0,8.0,Male,16.0,2.0,1.0,21.0,no,0,no,21.0,4.0,12,18,20,16,16,18,4.0,7.0,7.0,4.0,7.0,3.0,30.0, Business/Econ/Finance,European/Caucasian-American,2.0,2.0,5,Seemed like a fun night out,6.0,Several times a week,Academic/Research ,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,5,5,5,5,5,5,Finance&Economics,Italy,100,Academic
6167,637.0,46.0,7.0,Male,14.0,2.0,20.0,39.0,no,0,no,24.0,3.0,20,20,20,15,15,10,8.0,6.0,9.0,9.0,6.0,5.666666666666667,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6168,636.0,46.0,7.0,Male,14.0,2.0,19.0,38.0,no,0,no,23.0,1.0,50,10,20,10,10,0,10.0,6.0,6.0,9.0,5.0,3.0,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6169,635.0,46.0,7.0,Male,14.0,2.0,17.0,37.0,no,0,yes,27.0,2.0,10,10,30,25,10,15,8.0,5.0,9.0,7.0,6.0,5.0,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6170,634.0,46.0,7.0,Male,14.0,2.0,16.0,36.0,no,0,yes,26.0,2.0,20,25,20,15,15,5,2.0,5.0,4.0,3.0,4.0,2.0,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6171,633.0,46.0,7.0,Male,14.0,2.0,15.0,35.0,yes,0,yes,25.0,2.0,20,23,23,22,7,5,8.0,8.0,9.0,9.0,8.0,10.0,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6172,632.0,46.0,7.0,Male,14.0,2.0,14.0,34.0,yes,0,no,21.0,4.0,30,5,30,15,15,5,9.0,8.0,9.0,7.0,8.0,5.666666666666667,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6173,631.0,46.0,7.0,Male,14.0,2.0,13.0,33.0,no,0,yes,30.0,2.0,30,20,30,10,0,10,8.0,7.0,9.0,5.0,6.0,4.0,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6174,630.0,46.0,7.0,Male,14.0,2.0,12.0,32.0,no,0,no,27.0,4.0,50,0,50,0,0,0,8.0,9.0,8.0,6.666666666666667,8.0,7.0,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6175,629.0,46.0,7.0,Male,14.0,2.0,11.0,31.0,no,0,yes,24.0,2.0,35,10,20,20,10,5,9.0,6.0,7.0,7.0,6.0,5.0,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6176,628.0,46.0,7.0,Male,14.0,2.0,10.0,30.0,no,0,yes,23.0,2.0,10,20,20,20,20,10,8.0,7.0,7.0,7.0,5.0,5.0,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6177,627.0,46.0,7.0,Male,14.0,2.0,9.0,29.0,no,0,yes,22.0,2.0,20,22,18,15,15,10,8.0,6.0,6.0,5.0,6.666666666666667,6.333333333333333,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6178,626.0,46.0,7.0,Male,14.0,2.0,8.0,28.0,yes,0,yes,26.0,2.0,15,17,18,18,20,10,7.0,8.0,8.0,8.0,5.0,9.0,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6179,625.0,46.0,7.0,Male,14.0,2.0,7.0,27.0,yes,0,no,22.0,3.0,17,10,18,20,25,10,8.0,7.0,6.0,6.0,4.0,4.0,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6180,624.0,46.0,7.0,Male,14.0,2.0,6.0,26.0,no,0,yes,23.0,2.0,20,20,20,15,15,10,7.0,4.0,5.0,6.0,5.0,4.0,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6181,623.0,46.0,7.0,Male,14.0,2.0,5.0,25.0,no,0,yes,25.0,2.0,20,20,15,15,15,15,7.0,8.0,8.0,6.0,10.0,6.0,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6182,622.0,46.0,7.0,Male,14.0,2.0,4.0,24.0,no,0,yes,27.0,2.0,10,20,20,15,20,15,9.0,8.0,7.0,8.0,7.666666666666667,8.0,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6183,621.0,46.0,7.0,Male,14.0,2.0,3.0,23.0,no,0,no,21.0,4.0,10,20,40,10,10,10,7.0,6.0,7.0,7.0,7.0,6.0,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6184,620.0,46.0,7.0,Male,14.0,2.0,2.0,22.0,no,0,no,27.0,1.0,20,20,20,10,10,20,8.0,7.0,7.0,7.0,6.0,7.0,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6185,619.0,46.0,7.0,Male,14.0,2.0,1.0,21.0,no,0,no,21.0,4.0,12,18,20,16,16,18,6.0,8.0,8.0,6.0,8.0,5.0,26.0, Business/Econ/Finance,European/Caucasian-American,2.0,3.0,5,To meet new people,6.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,5,5,5,5,5,5,Finanace,Italy,"21,02",banker
6186,618.0,45.0,6.0,Male,12.0,2.0,20.0,39.0,no,0,no,24.0,3.0,20,20,20,15,15,10,4.0,5.0,7.0,1.0,5.0,1.0,28.0, Business/Econ/Finance,European/Caucasian-American,6.0,6.0,20,To meet new people,6.0,Once a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,7.0,7.0,20,20,20,20,20,20,Finance,Switzerland,"10,012",banker / academia
6187,617.0,45.0,6.0,Male,12.0,2.0,19.0,38.0,no,0,no,23.0,1.0,50,10,20,10,10,0,6.0,6.0,8.0,3.0,8.0,3.0,28.0, Business/Econ/Finance,European/Caucasian-American,6.0,6.0,20,To meet new people,6.0,Once a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,7.0,7.0,20,20,20,20,20,20,Finance,Switzerland,"10,012",banker / academia
6188,616.0,45.0,6.0,Male,12.0,2.0,17.0,37.0,no,0,yes,27.0,2.0,10,10,30,25,10,15,6.0,4.0,7.0,4.0,5.0,2.0,28.0, Business/Econ/Finance,European/Caucasian-American,6.0,6.0,20,To meet new people,6.0,Once a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,7.0,7.0,20,20,20,20,20,20,Finance,Switzerland,"10,012",banker / academia
6189,615.0,45.0,6.0,Male,12.0,2.0,16.0,36.0,no,0,yes,26.0,2.0,20,25,20,15,15,5,2.0,2.0,5.0,2.0,8.0,4.0,28.0, Business/Econ/Finance,European/Caucasian-American,6.0,6.0,20,To meet new people,6.0,Once a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,7.0,7.0,20,20,20,20,20,20,Finance,Switzerland,"10,012",banker / academia
